text,annotations
"Pågen går ut med MEME i reklam. Sexistiskt?: Någon som kommer ihåg hur det gick för Bahnhof när den använde en meme i reklam?  Bahnhof ""Bahnhofs omtalade meme-annons ""sexistisk"" enligt RO"": https://www.resume.se/marknadsforing...isk-enligt-ro/  Nu går pågen ut och gör samma sak. Hoppas dem blir lika behandlade!  Pågen: https://imgur.com/a/bygjV5L","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': 'Tricky case.', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '3'}, 'annotator 3': None, 'annotator 4': None}"
"Begynnande krig mellan PK-Media, Stockholm - Göteborg?: Jag skummar varje kväll DN, Svd, DI, SVT, GP och alternativmedia, Fria Tider, Samhällsnytt o Flashback. Tycker mig märkt att det pågår ett krig mellan de starkt PK-centrerade Stockholmsmedia och Göteborgsmedia, främst GP. Det är inte bara [NAME] och [NAME] utan ledarskribenter som [NAME] o [NAME] hänger inte på allt som Stockholm producerar.  För några dagar sedan basunerade Aftonbladet ut ""SD-politiker gav sig själv dubbla löner"". Övriga Stockholmsmedia hängde på, särskilt SVT som repeterade ""scoopet"" under ett helt dygn.  Blev ganska förvånad när GPs [NAME] under rubriken ""SD-skandal med dubbla måttstockar"" kallar Aftonbladets nyhet för ohederlig journalistik. Det handlade om ett sidouppdrag vilket varken är olagligt eller ovanligt. Bakom ryggen på SD snodde oppositionen de fem borgarrådsposterna mot praxis. Borgarrådet [NAME] (S) var därmed en av de som snuvade SD-politikern på borgarrådslönen som är betydligt högre än vad SD-politikern totalt tjänade. http://www.gp.se/ledare/sd-skandal-m...kar-1.12837867  [NAME], en av Vänstern utsparkad Marxist med etnisk bakgrund i Uganda gästskriver ibland i GP med förvånande PK-fria åsikter. I samtal i [NAME] podd ""Hur kan vi"" uttryckte Keyeyne bl a åsikter om hur en SR-journalist intervjuat honom för något år sedan. Ganska underhållande att lyssna på. https://www.youtube.com/watch?v=ELTZTDDOwFU [NAME] podsamtal med [NAME] nyligen och som fått mycket skit av bl a Malmömedia (SSv) försvarade [NAME] i en GP- ledare idag. http://www.gp.se/ledare/navid-modiri...ral-1.12992994","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Jag saknar lagom håriga fittor, när vänder modet?: Min tjej har rakad mus. I alla porrfilmer är fittorna rakade. Jag gillar inte rakade musar eftersom det påminner mig om barnfittor, och jag är INTE pedofil!  Jättestora buskar är äckligt, men en lagom hårig fitta finner jag sexigt. Exempel: http://hof.voyeurweb.com/i/201011/00..._pussy_thb.jpg  När blir det äntligen mode igen med en lagom ansad buske? Vad tycker ni - längtar ni till den trimmade fittbuskens återkomst?","{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '4'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Syrien befriat! Alla skäggbarn kan återvända!: [NAME] har proklamerat att Syrien är befriat så alla flyktingar från Iran, Afgahnistan och Syrien kan återvända.  Almost the entire territory of Syria, including historic Christian regions, has been liberated from terrorists, Russias President [NAME] said. He stressed the importance of restoring peace to enable refugees of all faiths to return home. https://www.rt.com/news/411909-syria...rorists-putin/  Hur ska [NAME] nu hinna utbilda alla raketforskare som var tänkta att bli de nya svenskarna?  Hur kommer #jagärhär göra för att vara kvar här?  Vad tänker miljöpartiet göra med sin amnesti när ingen är kvar?  Vem ska köpa alla nya bostäder när kommunerna inte längre har ett behov att inkvartera nya svenskar?  Diskutera!","{'annotator 1': {'category': None, 'comment': 'xenophobic', 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Nu går det åt helvete för mig (skulder, KFM): Jag har trots över tio års tids sjukskrivning hållt mig på fötter ekonomiskt men inte har det varit lätt men har funkat och jag betalat punktligt enligt alla regler. Skulder jag hade när jag blev sjuk hänger fortfarande kvar som jag betalar varje månad. Har under åren tagit lån vid vissa tillfällen när det handlar om att hjälpa min sjuka mamma som nu är avliden. Har haft koll och betalat av som överenskommet. Men jag gick in i vad som nog var en djup depression efter att en fruktansvärd händelse drabbade en nära familjemedlem. Efter att familjemedlemmen kunde ta hand om sig själv igen stod jag där och hade inte ens öppnat brev och räkningar under en period pga egen utmattning osv  Det är helt mitt eget fel trots omständigheter, jag är medveten om det.  Jag har nu skulder som inte kan fortsätta att avbetalas utan måste betalas in helt eftersom de ligger hos eller är i snabbfilen till kronofogden. Jag har uttömt de möjligheter som ev kunde funnits med samlingslån och liknande. Det går inte. Jag blir inte godkänd någonstans, inte ens på de sämsta lånemöjligheterna.  Är det meningen att jag ska gå under nu trots att skulderna inte är kanonstora (av de som gått t KF) Handlar om ca 30-40.000 och ja det är ju mycket pengar uppenbarligen eftersom mitt liv hänger på det nu.. men ändå inte så pass att livet borde behöva gå åt h-e kan man tycka.. Har funderat på go fund me eller liknande men ingen skulle ju betala ngt till mig där heller. Varför skulle dom? Vad fan ska jag göra? Skuldsanering ja kanske men det är ju ändå bara 30.000 det handlar om Tar tacksamt emot tips och diverse hån och liknande, kanske kan hitta ngt som kan hjälpa mig igenom detta 😔","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Tjejer som gillar katter=slampor?: Någonting som jag noterat hos många slampor är att de ofta har katt/tycker om katter. Just det där med tjejer som tycker om katter, gärna tar bild på sig själva när de poserar och håller upp sin katt är någonting som man får riktiga slamp-associationer till. Alla tjejer som tycker väldigt mycket om katter är givetvis inte slampor, men skulle gissa på att de är slampor betydligt oftare än tjejer som inte har katt. Någon mer som noterat detta samband?","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': 'stereotype that women who likes cats are sluts...', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '7'}, 'annotator 2': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '3'}, 'annotator 3': None, 'annotator 4': None}"
Vad är det för folk som tar transvestiter? Vad är det för slags sex?: Något oklart i vilken exakt forumdel tråden hör hemma då den kan spreta över tre frågor men på vissa ställen finns det många transvestiter och folk som har bytt kön. Jag har sett dom någon gång men aldrig förstått vad det är för slags perversion eller psykisk störning som gör att vanliga ? män väljer att gå hem med bögar och män som bytt kön.  Hur kan marknaden och dejtingen för dessa gå runt? Vem är det dom säljer sex till och hur kan män tända på sånt? Är män som håller på med transvestiter upprepade gånger själva bögar eller vad beror det på? Hur kan man välja någon som bytt kön när det finns kvinnor?,"{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '7'}, 'annotator 2': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '4'}, 'annotator 3': None, 'annotator 4': None}"
"Ni som använder ordet ""sliddjur"": Är det för att ni har haft en tråkig uppväxt? Slagen av mammsen? Ratade av all kvinnor? Skulle vara intressant att veta, då jag finner det ordet väldigt nedvärderande, och skulle aldrig få för mig att använda det.  Anledningen är att jag lagt märke till att det används minst sagt flitigt här på flashback.  Mvh","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': 'Another example where I struggle with the meaning of ""contain"" - a clearly misogynistic slur does show up in the post but in a way that actually criticizes the use of said slur.', 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Expressen läcker privat chatt från SD-politiker [NAME]: Svensk journalistik når ny all-time-low och läcker en Facebookkonversation i vilken SD-politikern [NAME] rasistiskt raljerar om Mena och rasbiologi. Artikel och konfrontation finns att se här: https://www.expressen.se/nyheter/sd-...tt-hell-seger/  Formellt citerade i en tidskrift ser uttalandena onekligen ovärdiga en politiker ut, men är det verkligen värdigt journalistikens etiska regelverk att blåsa upp vad som uppenbarligen är skämtsamt formulerat i privat sfär? Och vem är den illojala vän som läckt detsamma?","{'annotator 1': {'category': None, 'comment': 'Not sure if hate speech, but it is a bit apologetic to racism.', 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Anal Extas, SVT, (Kärring kör bl a upp dildo i röven på gubbe i närbild): SVT släppte precis ett program där det normaliseras att män ska köra upp saker i röven: dildos, nävar, you name it... Flera gånger repeteras mantrat ""man kan få en mycket intesivare orgasm"".  Programbeskrivning: ""Svenska män har en hemlighet. Cirka fem centimeter in i rumpan sitter en källa till orgasm som inte alla vet om eller vågar utforska."" Länkar:Skärmdump på scen som visas i programmet: https://postimg.cc/9wDSbfG8 (NSFW)  Här kan man se några intressanta sekvenser från programmet, om man inte pallar sig igenom hela: https://twitter.com/Moralpolis/statu...11455593669093 Länk till programmet: https://www.svtplay.se/video/Kro1kWy...649&id=Kro1kWy Någon som sett programmet? Vad tycks? Bra spenderade skattepengar? Rätt att normalisera fisting?","{'annotator 1': {'category': 'Violence against women (Intent to assert power over women through threats of violence. Includes: Rape and sexual violence/Domestic and other violence/Degrading language)', 'comment': ""offensive use of the word 'kärring'. Also has a homophobic undertone, not directed towards women thoiugh"", 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Vilka kändisar har stora resp små kukar?: En som var ganska otippad att vara utrustad som en häst är faktiskt Christer Lindarw. Undrar var han gör av monstret när han uppträder?,"{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"[NAME] och kritiken mot virologin: Kanske borde tråden heta Stefan Lanka och kritiken mot virologin, men eftersom kvinnan i rubriken inte bara gjort mer än många andra för att popularisera Lankas resultat utan också dragit ut konsekvenserna av dessa och applicerat dem på den västerländska medicinhistorien förtjänar hon ett eget omnämnande.  Trådens utgångspunkt är dessa två filmer av hög kvalitet:  Om Stefan Lankas refusering av virologin: https://rumble.com/v1yjw74-the-final...ak-6-1-21.html  Sanningen om smittkoppor: https://odysee.com/@katie.su:7/thetruthaboutsmallpox:9  Den första filmen begränsar sig till [NAME] vederläggning av virologin medan den andra går längre genom att den, på ett vis som nästan hade gjort Focault avundsjuk, dekonstruerar inte bara virologin utan hela den moderna västerländska medicinen och härleder den tillbaka till kyrkans maktutövning.  Detta tillvägagångssätt tror jag är helt rätt. Många är vi som insett att den så kallade ""ateismen"" bara är en chimär och att vi idag har att göra med samma kristendom som tidigare (vad är klimatdomedagen om inte en materialisering av [NAME]). Även om vi, som Nietzsche konstaterade, har offrat Gud, så är det samma övergripande diskurs vi har att förhålla oss till. Att kristendomen fortfarande dominerar  om än numera i ""Guds skugga"" (eftersom Gud är död eller offrad)  är något som konstaterats av filosofer som Emil Cioran och Alain de Benoist.  Vad tror ni, träffar hon rätt i sin dekonstruktion av den västerländska medicinen? Om någonsin, när (och under vilka villkor) tror ni Lankas vederläggning av virologin kan få genomslag?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Vilken är den mest äckliga färdigrätten?: Vilka av färdigrätterna är den mest minst goda färdigrätten och varför tycker ni inte om den färdigrätten?  Jag vet att det ska finnas en färdigrätt där grönsaken oliv finns med, jag kan nog tycka att det är den absolut minsta goda färdigrätten.","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Män som tillhör manosfären, hur ser ni på att gifta er?: Finns en del MGTOW inom manosfären, vilket är män som har gett upp på kvinnor och ""går sin egen väg"". Är inte det väldigt beta dock? Faller inte en man i era ögon om han är singel/frånskild/incel?  Är det inte mycket mer alfa/manligare att gifta sig? Det visar att mannen är åtråvärd. Han visar sig alfa genom att vara dominant och ytterst ansvarig för familjen. Han får också enkel tillgång till sex, dagligen om han så vill utan ansträngning. Jobbar frun får de in mer pengar i hushållet. Har han barn så växer de upp i en kärnfamilj.  MGTOW- och incel-män däremot känns misslyckade och som en grupp förlorare. De har inte kunnat tillfredsställa sina kvinnor, och har blivit lämnade ensamma. Och nu har de en förlorarmentalitet.  Föreställ er en Gigachad, som tjänar bra, är muskulös, är framgångsrik, jobbar hårt, ser bra och välvårdad ut, går rakryggad, spelar inte dataspel, har självförtroende, intelligent, egenföretagare, har mycket pengar på kontot, etc. Vilken kvinna skulle lämna en sådan alfa-man? Tror hon inte att hon kommer kunna hitta ett bättre alternativ så finns det ju inget skäl till att lämna.  Tänk er istället en beta som är klen, går med böjd rygg, ser ovårdad ut, är fet eller skinnyfat, har gamla kläder, jobbar med något fysiskt, tjänar dåligt, har knappt pengar över i slutet av månaden, har inte råd med en bostadsrätt, spelar dataspel, går inte till gymmet, har aldrig tränat kampsport, osv. Vilken kvinna skulle vilja vara tillsammans med en sådan tönt? Det vore ju pinsamt att gifta sig med honom. Inte konstigt att beta-hanen blir dumpad. Och efter tillräckligt många dumpningar så blir mannen frustrerad och går med i manosfären som en MGTOW-incel.  Så hur ser ni på att gifta er? Är det alfa eller beta enligt er?","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"TV4-profilen [NAME] angrep kvinnlig kollega på fest: En känd TV4-profil angrep en ung kvinnlig medarbetare efter att han blivit berusad under slutet av en produktion.  Profilen tog tag om kvinnans handleder och inledde en brottningsmatch efter att ha höjt rösten mot henne, enligt uppgifter till Expressen. https://www.expressen.se/noje/kand-t...llega-pa-fest/ ""Hittade inget info om händelsen  polisanmälts, återstår att följa händelsen""  Vem kan detta vara?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Vanligaste männen i Sverige? Sigma? Beta? Gamma? Alfa? Zelta? Delta? Omega?: Vilken är egentligen den valigaste typen av män i Sverige av dessa år 2023.  Hur vanligt är det tex med Sigma och Zelta-män i Sverige? Det sägs ju att de flesta svenska men är beta? Är det sant?,"{'annotator 1': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': 'The system of ""ranking"" men used here is implicitly, but irrefutably misogynistic', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Hämnas eller inte? Bli djävulens journalist mot de som förtjänar det? Utlopp för hat?: I psykisk hälsa eftersom jag ofta är fylld av både gammal vrede och nytt hat som påverkar mig psykiskt. Ibland går det tid då jag sysslar med annat och glömmer bort politik, nyheter, korrupta läkare, vårdens idioti, stöddiga privatpersoner som kan spåras upp, affärer, butiksägare, kedjor som kränkt mig (ingen skyddas av lag), hantverkaryrke som varit kaxiga och oärliga, kräkningar, oförrätter och svin som borde få smaka på hämnd. Det finns ett antal personer i min historia som jag skulle kunna förstöra mycket för genom att lagligt smutskasta deras nuvarande verksamheter, företag och näringar. Vissa är svåra men andra vore som att skära i smör. Det har gått lång tid men vad spelare det för roll för mig? Jag har inte fått de ursäkter jag förtjänar. De gick vidare med sina liv, tänkte inte mer på saken och lämnade mig traumatiserad, kränkt, långvarigt upprörd och smärtad utan att bry sig.  De har olika företag som jag som privatperson skulle kunna sabotera. Bör jag göra det genom att skaffa utgivningsbevis och utge mig för att vara hobby-journalist. Egentligen djävulens utstuderade hatare. Bör jag arbeta mig framåt från ungefär 15 års ålder tom nutid. En efter en som förtjänar det som lagligt går att sabotera för. Antingen direkt angripa deras näringar och levebröd eller indirekt via tex familjer, barn, släktband mm? De kan inte hämnas tillbaka utan att flyga på skadestånd.  Jag har tid (ork är oklart) att nog tänka ut rejält mycket avföring att slänga. Bör jag hämnas? Bör jag göra upp med allsköns pack och gamla svin som kränkt mig? Kommer jag må bättre när fittpack och andra as tvingas lyssna på vad jag säger? Eller är det risk att det blir soppa av alltsamman och att hämnd inte leder till förbättrat mående?","{'annotator 1': {'category': 'Violence against women (Intent to assert power over women through threats of violence. Includes: Rape and sexual violence/Domestic and other violence/Degrading language)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '9'}, 'annotator 2': {'category': 'Violence against women (Intent to assert power over women through threats of violence. Includes: Rape and sexual violence/Domestic and other violence/Degrading language)', 'comment': 'The word ""fittpack"", not necessarily misogynistic in context but a degrading use of the word for the female gender', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '1'}, 'annotator 3': None, 'annotator 4': None}"
"Hur fan i helvete skall man lyckats ragga kvinnor på baren? Jag skämde ut mig igår...: Idag sitter jag hemma och rent ut sagt gråter med en enorm jävla besvikelse i magen över gårdagens händelse och undrar verkligen hur fan man skall lyckats komma närmare en kvinna vid ett uteragg?  Igår så var jag i Nordstan (Göteborg) och avslutade mitt arbetspass för kvällen och skulle ta spårvagnen till min kusins lägenhet i förorten. På vägen dit såg jag en snygg kvinna runt 30-årsåldern som stod ute och rökte cigg utanför en krog. Vi kan kalla henne för [NAME]...  Jag gick fram och frågade [NAME] ifall om hon var med på en dokusåpa. [NAME] blev jätteglad över responsen, men sade att hon inte var den personen som jag tänkte på. Hon presenterade sig och jag gjorde detsamma. Hon frågade om jag ville komma in i krogen och ta en öl med henne. Jag gick in i krogen, men att jag beställde cider istället.  [NAME] frågade mig varför jag inte ville ta öl och jag sade då att jag hade problem med alkoholen tidigare och försöker lägga ner det. Hon godtog den förklaringen.  Vårt samtal var jävligt krystat och det var flera minuters tystnad innan vi ställde frågor till varandra, inte direkt som så att vår konversation flöt som en rinnande vatten...  Jag fick veta senare av [NAME] att hon bodde i närheten av min kusins lägenhet och att hon brukar besöka krogen ofta under veckorna. Så jag skall försöka på nytt att gå fram till henne och prata med henne...  Frågeställningar:  - Hur skall man konkret lyckas ragga en kvinna, speciellt vid andra möte? - Vad skall man ha som samtalsämnen? - Övriga synpunkter?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Stacy Adams-skor i Sverige?: Var någonstans kan man få tag på Stacy Adams-skor i Sverige? Helst i Göteborg, så klart.  Är mycket sugen på dessa: Millenia  Concorde","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"""Hårdrocksprogram skulle upprätthålla sexistiska samhällsnormer: Det har startat ett upprop under #hardrocksuppropet där man kräver mer hårdrock i Sveriges Radio och på SVT.  Detta gillar inte [NAME] Hårdrock mot rasism. http://www.svt.se/opinion/emelie-draper-om-hardrock  ""Det kommer att spelas modern metal, det kommer att kallas hårdrock och det kommer att vara fel den bemärkelsen.  Den scenen består nästan bara av vita heterosexuella män, på sin höjd skulle de kanske köra en timmes kvinnospecial i något program och ifall någon skulle klaga på det skulle det bara hänvisas till att det inte finns tillräckligt mycket eller kända kvinnor inom scenen.  Därefter skulle säcken knytas ihop och allmänheten skulle tro att det där är hårdrock; en heteronormativ vit musikgenre.  Det sista vi behöver är att public service slänger mer bränsle på normativitetselden.  Det där programmet skulle bidra till att upprätthålla rasistiska, sexistiska och homofobiska samhällsnormer.  Att bara spela sådan musik är exkluderande, eftersom det inte finns någon större variation bland bandmedlemmarna  vilket i förlängningen gör värdelösa saker med hårdrocksscenen som är mansdominerad, rasistisk och den är HBTQAI-fobisk.""  Har hon rätt?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Varför suger svensk film?: Jag har oftast väldigt svårt för svenska filmer. Min största invändning är att filmkaraktärerna använder sig av uppenbart skriven dialog, ord och meningar som inte används i talspråk. Självklart har jag en lång lista med saker jag stör mig på men jag kan inte vara ensam...  Vad tycker du är problemet med svensk film?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Bas Rutten Grät Som En Liten Tjej???!! Aldrig: Tjena, va fan jag läste på faddes blogg och han säger sig har slagit BAS RUTTEN så att han sprang gråttandes till polisbilen? Det här är pinsamt, någon som vet hur den riktiga historian gick till? http://www.fadde.se/#comments200  Fadde är en äcklig turk på burk!","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '4'}, 'annotator 2': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '3'}, 'annotator 3': None, 'annotator 4': None}"
"Håller MISANDRY (kategoriskt manshat) på att förstöra världen?: Misandry är kort och gott manshat. Det är motsvarande ordet till misogyni.  Den är förbannat relevant skulle jag säga.  Det är en mindre grupp personer som driver ett narrativ som håller på att sluka hela samhället. Det sker i alla möjliga länder dessutom. Den här MISANDRY (för det är så det kallas), saboterar för både kvinnor och män.  Det finns jättemånga män som vill vara maskulina på ett juste sätt och massa kvinnor som vill vara feminina, men sedan kommer de där bittra figurerna som alla har en viss look och skambelägger oss alla.  Bara en sådan grej som att män kan bli utskällda när de gör något artigt och gentlemannamässigt är sjukt. Om de inte gör det så blir de utskällda. Hålla en dörr öppen eller liknande.  De kortklippta galningarna tror tydligen att män gör snälla saker för kvinnor för att de tycker det är så kul att vara slavar. Är man inte just gör man fel och är man just så ""förstärker man strukturer"".  Kan vi inte alla bara vara ärliga med vad detta handlar om? Det är en grupp med kvinnor som är sura för att de inte fått uppskattning av killar. De känner sig inte feminina och/eller de har väldigt feminina pojkvänner. De är narcissister så de kan inte acceptera att de inte lever normen och vill därför göra sin uppfattning till normen, även när den går emot uppenbar och etablerad vetenskap.  Ingen skall bli mobbad eller diskriminerad. Ingen skall behöva vara ledsen. Problemet är att de här ""genusgalningarna"" är de största mobbarna 2021.Det är sorgligt. Jag antar att de vill hämnas, men de hämnas på folk som inte förtjänar det.  Har detta synsätt förstört interaktionen mellan män och kvinnor?  Tankar på detta?","{'annotator 1': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 3': None, 'annotator 4': None}"
"Kvinnlig polischef kritiserar [NAME] om straff och utvisning av gängkriminella.: Den kvinnliga polischefen [NAME] kritiserar i en insändare i DN [NAME]s tal till nationen, där han talade om hårdare straff och utvisning av gängkriminella. Swahn menar att gängkriminaliteten kommer att öka genom sådana åtgärder och hon vill även ha en ursäkt av Kristersson.  ""När det gäller barn och unga handlar det om att bygga motståndskraft genom att utveckla barns och ungas personliga färdigheter, och att stärka sociala band genom miljöer som skapar gemenskap. Jag vill ha en ursäkt för att du ([NAME]) genom ditt tal har bidragit till att den svenska gängbrottsligheten expanderar ytterligare, genom att skapa fler 'dom'. 'Dom' som sedermera avlossar skotten.  Har Olivia rätt eller är hon bara ännu ett exempel på den feminisering som polisen genomgår? Bör vi ens ha kvinnliga polischefer? https://www.expressen.se/nyheter/pol...son-forvarrar/","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': 'Erasure and minimization (Asserting the superiority of men over women to highlight gender inequality but without using a stereotypical picture. Includes:  Phallocentrism/Trivialization/Lacking autonomy or agency)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '4'}, 'annotator 3': None, 'annotator 4': None}"
