id,tweet,label,length
train_yoruba_00087,"""àwọn adojutini atoole àwọn olofo ##url",Abuse,39
train_yoruba_01081,ó kọ iyán ajípaọjọ́ ikúdà ó ní gbogbo nǹkan tí bàbá òhun ní lòun náà ní inú bí ọ̀pẹ̀ ló bá gba ọ̀pá òsùn idẹ lọ́wọ́ ọlọ́wọ̀,Normal,124
train_yoruba_02622,ẹ̀fẹ̀ is a chant of the ẹ̀gbádòìbàràpá apẹ́pẹ́ in ìjẹ̀búland and so on and so forth it is a task that must be achieved only that i cant do it all alone àgbájọ ọwọ́ ni a fi ń sọ̀yà àjèjì ọwọ́ kan kò gbẹ́rù dórí its a collective effort ajinde yoruba iyil,Normal,252
train_yoruba_00292,"""you no need spoon to chop slap, agbako marun 5naira ni 😂 #gqluxury  outfit @username 🔥 keep streaming lamba and motivation xpress 💯 #eministandard #hypemanagba @ idrinana hotels lokoja ##url",Abuse,191
train_yoruba_00995,omo olobo nla ni isiwoomo petu airamasa atunbimathew ijebu ısıwo,Normal,64
train_yoruba_02991,èdùmàrè fún wa lómìnira tòótọ́ gbà wá lọ́wọ́ òmìnira àfẹnuní gbà wá lọ́wọ́ òmìnira oríahọ́n gbé nàìjíríà kúrò nínú omi,Normal,118
train_yoruba_00629,ǹjẹ́ àkúdàáyà àti àbíkú jọra emi ni ìyàtọ̀,Normal,42
test_yoruba_00105,"""some people don’t have brain at all. awon oloshi, telling me nonsense about awareness, ko ni da fun awareness. if my friend brings my matter to twitter. we are done""",Abuse,166
train_yoruba_02684,"""àwọn ọmọ àlè ##url",Abuse,19
dev_yoruba_00736,Oga o ti loose! Go eat and sleep.,Abuse,33
train_yoruba_01960,ẹ káàsán o ẹ̀yin èèyàn pàtàkì ṣé àlàáfíà ni ní oṣù kẹ́rin yèyé akilimali funua ọládé bùn mí ní ìwé ìròyìn aláròyé kan mo sì ka ìròyìn nípa ògbóni ó sì hùn mí láti pín ohun tí mo kà,Normal,180
train_yoruba_01175,"""@username orin wò lafe kọ sí eleyi bayii?""",Normal,43
test_yoruba_00299,"""@username lol. crying behind an emoji. eti lule""",Abuse,49
train_yoruba_00460,bótilẹ̀jẹ́pé ọ̀fọ́nọ̀n ajẹlójú onílé ti jẹ ìwée wọ́n rò pé wèrè ni mo fẹ́rànan ìtàn inúu rẹ̀ mọ̀nàkàì adebayofaletiodi,Abuse,118
dev_yoruba_00624,"""@username awon omo ale gbogbo""",Abuse,31
dev_yoruba_00573,"""5. gbà ara rẹ bi abo agbọnrin li ọwọ ọdẹ, ati bi ẹiyẹ li ọwọ apẹiyẹ.  6. tọ ẽrùn lọ, iwọ ọlẹ: kiyesi iṣe rẹ̀ ki iwọ ki o si gbọ́n:""",Normal,132
test_yoruba_00703,ẹ̀yìn wọn lélẹ̀ kí wọ́n wá jábọ̀ fún òhun ní àfin àwọn òjíṣẹ́ tí wọ́n rán pàdé àwọn olórí ogun tí wọ́n sì wí fún wọn pé àwọn òjíṣẹ́ ọba ò fi àwọn pe ǹkan àwọn sì ti yanjú wọn dànù ọba aólẹ̀ fẹ́ kí wọ́n wọ ọ̀yọ́ kí ó lè ríbi kọ àfọ̀njá àti,Normal,238
train_yoruba_01097,"""a city united in the mud awon olofo😹😹😹""",Abuse,40
train_yoruba_01932,"""@username olofo ni bobo you sha!! 🤣😂😅""",Abuse,39
dev_yoruba_00519,"""@username showcase culture did you say😂😂?? in nigeria whose kids are always speaking phonetic more than yoruba kids?? oriyin ti daru sir. simply becus i disagree with you makes me omo ale. omo ale ni awon ara ileyin.""",Abuse,218
train_yoruba_01549,ẹ̀wà àti ọ̀pọ̀lọpọ̀ epo ni ti òrìṣà ìbejì akùkọ ni ti èṣù ọlá ìlú ni ti ọbàtálá a ẹmu b ìgbín d ajá,Normal,99
train_yoruba_01150,"""dear football fan, gbogbo  eleyi o necestry. o wrong walai ##url",Normal,65
train_yoruba_01111,"""ori e ti daru , you think you made sense, adagba ma danu. gtfoh! ##url",Abuse,71
train_yoruba_00295,"""especially unilag girls… awon onirò oshi #smh ##url",Abuse,52
train_yoruba_00888,"""you are a bastard for tweeting this omo ale jati jati #shutitalldown #buhariresignnow #ogbomoso #endpolicebrutalitynow #buhariresignnow ##url",Abuse,142
test_yoruba_00572,Werey ni Bobo Chinedu MIT yi Sore Loser like your liar oga OBI,Abuse,62
test_yoruba_00562,"""awon òlé bùrúkú ##url",Abuse,22
train_yoruba_00600,"""@username gbògbò èléyí o necessary, go tweet am for your account gan gan ................ no dey do behind the scene 😖😣😖😩 ##url",Normal,128
dev_yoruba_00701,"""@username all i know is everything that happened in 20/10/20 in lekki toll gates happened to your 10th generation starting from you  since u claimed the properties destroy is worth more than those innocent lives oloriburuku eniyan, koni dafun awon iran diran ee oma sofo danu bi omi efo ni""",Abuse,291
train_yoruba_02065,Shey werey léleyi ni  Alaye go and rest jor,Abuse,43
train_yoruba_00996,èjìlù àti málàkì wá bẹ ọmọlẹ́bí wọn olúgbani olorì àdó wó àmọ́ ìròyìn ọba ti wàjà ni wọ́n dé bá àna wọn ti dòrìṣà,Normal,113
train_yoruba_03140,"""unah no shout weather for two again? ara yin o move mo. emi yin ti fe bo. sapa pro max ti regulate hormones gbogbo yin. eyin werey gbogbo oni dokudo.""",Abuse,151
train_yoruba_02356,"""somebody that i'm just looking at. which mumu amosun ?  outside of abeokuta, the roads are out of shape. no where looks neat. ota, owode, yewa, agbara, igbesa, ìjẹ̀bú òde (fair), etc. ##url",Abuse,190
dev_yoruba_00327,ìjẹ̀bú mo júbà òpómúléró káàárọ̀ oòjíire,Normal,40
test_yoruba_00531,"""@username you are an idiot for this nonsense you posted. didn't you see i asked a question? eyin omo radarada alainironu apoda oshi. your entire family will be blind. alaileko omo ale lasan lasan ko de ni da fun e.""",Abuse,216
dev_yoruba_00370,adùńṣe bí ohun tí ọlọ́run lọ́wọ́ sí aṣòroóṣe bí ohun tí ọlọ́run kò lọ́wọ́ sí ~ as easy to achieve as what god sanctions and as difficult to do as what he opposes if god is in it it will work out,Normal,194
train_yoruba_02759,"""won ni ki e sheeee yes daddy shirt ati yes daddy cap ki falz omo olorin takasufe tun ba yin ko orin ekun yes daddy bayi wipe yessssss daaadidi yes yes dadidi o dadidi ke fi ilu si awon alakori eda. ##url",Abuse,204
train_yoruba_01015,"""green carpet courtesy @username only at the omoalare concert on august 12. ijebu ode, you don’t want to miss this.  #omoalaretheconcert2019 #omoalaretheconcert #greenaceentertainment ##url",Normal,189
train_yoruba_00105,ẹkùn bẹ̀rẹ̀ sí ní rí ìyàtọ̀ láàárin ẹranko àti èèyàn lára ọmọ àgbàtọ́ rẹ̀,Normal,73
train_yoruba_00776,àwọn ará ibí tún ń gbèrò láti ta national arts theatre tafawa balewa square pápá ìṣeré national stadium èkó àti pápá ìṣeré moshood abiola stadium ní abuja irú àwọn olóríkórí wo ni a kó jọ ní ìlú yìí ganan náà,Abuse,208
train_yoruba_00716,àlọ́ o ọ̀pá tínínrín kalẹ̀ ó kànrun,Normal,35
dev_yoruba_00508,"""love is a beautiful thing its an engagement @ oki olodo junction,ibadan! ##url",Abuse,79
test_yoruba_00167,ẹ mọ́ pè wá làlejò mọ́ àwa yín la nìlùú ọmọ ìyà kan náà ni wá ẹ̀sìn kò fàjà àwọ̀ ara kò fa ìyàsọ́tọ̀,Normal,100
train_yoruba_00436,"""and if someone addresses or treats you like “a thing that ruins lives”, you will open teeth and be shouting objectification. ori yin o tie pe lori twitter yi. opolo eleyi ti lazdent. 🙄😏 ##url",Normal,192
train_yoruba_00154,"""@username iran re ala koko tofi de ori iran tobi e lomo. eni di ago mejila ijo monday. olofo omo, adanu omo, omo abi pa""",Abuse,121
train_yoruba_00176,"""@username olodo atiku of all people""",Abuse,37
train_yoruba_01350,either ways sars ends or not ajá ló ma jẹ òkú buhari,Abuse,52
train_yoruba_01057,"""@username ok ma, emabinu olori olodo""",Abuse,38
train_yoruba_01604,"""@username thunder will fire you musiliu akinsanya 🔥 i be ikechukwu i will vote for gvr tomorrow bring it on.!!😎 you will not see the end of this fight you have started 🦅  ayé ewó atí awón omó é má bà jé ní. oloriburuku somebody.  who you be???  #eníkuré""",Abuse,255
test_yoruba_00695,kálára ó para mọ́ àwa ọlọ́sà tí a ṣe ìlérí pé à ń bọ̀ wá ja ìlú yín yìí lólè lóru àná a kò le wá mọ́ ó dùn wá díẹ̀,Normal,114
train_yoruba_00865,ọdún lọ sókè ọ̀wọ̀ tí di ìlú tó dúró gírí tí ó sì ní odi sí àríwá àti àríwáìlà oòrùn èkìtì odi sí àríwá àkókó àti odi sí gúúsù ìlàoòrùn benin ọ̀wọ̀ gbógun dìde sí àwọn ìlú kéékèèké wọ̀nyìí ifọ̀n sobe imoru ute ajagba abbl láti jẹ́ aláṣẹ lórí wọn,Normal,245
train_yoruba_01518,"""òtìya wèrey. ìyá rey. you are so stupid and foolish mother f****r ##url",Abuse,72
train_yoruba_03301,"""ko ni da fun gbogbo eyin rep ti e approve loan yii. eyin ole oloriburuku. e fe fi gbogbo wa ya owo tan abi. e sa fe ta orile ede yii si oko eru. ##url",Abuse,151
dev_yoruba_00681,"""omo ale ni lana yi sha.😭😭😭 ##url",Abuse,33
train_yoruba_02549,"""@username alatenuje ni awon baba e ati iya ee oloriburuku omo ofo  if u are not oloriburuku. u will use your main account. olofo who is looking for relevancy?  i know you guys are pained to the marrow when i disnt go your stup1d way to shade and abuse tinubu for your runrunrun. ema sofo ni""",Abuse,292
test_yoruba_00264,"""@username má pe pàdí e l'óle""",Normal,30
train_yoruba_01332,"""if you like, tell me asiwaju is pablo escobar’s great grand father, on that election day, na for broom me and my entire family  go still put our thumb print . if e pain you, lagoon and river niger are closer to you . awon ómó àlé jàtíjàtí""",Abuse,240
train_yoruba_01375,"""we're at the very time when we must decide well as kwarans. we must not allow being derailed from the right tracks of prosperous kwara.  ẹni tí yóò pẹ̀gàn àjànàkú ni yóò sọ pé mo rí nǹkan fìrí, bí a bá rí erin ká sọ pé a rí erin ##url",Normal,235
dev_yoruba_00664,"""kilo kan vinicius ninu èlèyi 😂😂🤣🤣 ##url",Abuse,40
train_yoruba_03102,"""àmín jésù, àwọn olofo ##url",Abuse,28
train_yoruba_01514,"""se oloribuku ni eh ni? iwo agbaya oshi  #endsarsnow abi wetin dey happen?""",Abuse,75
test_yoruba_00250,"""wahala ni eleyi ooooo""",Normal,23
train_yoruba_01106,ó ní iṣẹ́ gbogbo wa ni láti tún ìlú ṣe,Normal,38
train_yoruba_01492,"""@username mi se omo lole logba esi wa   or someone you can refer home   i’ll give you generational scar !   omo osan ti ko popo ba awon to ni !   omo ale jatijati !""",Abuse,166
train_yoruba_00392,"""kitty kat oshi ti eyin girls yi fin doko kiri ma pada di kati kati mo yin lowo 😒😒😒😒""",Abuse,85
train_yoruba_01035,"""ọrọ dùn wère, oloriburuku ọmọ alè.  the baboon blocked me ##url",Abuse,64
train_yoruba_01254,"""@username ani werey ni gbogbo wan  awon omo ale jati jati  and the funniest part is prof wole soyinka might have tot some of their papas and mamas o. if prof is radical now, what is their mama and papa?  awon omo a ko ni sita bi omo ojo mejo""",Abuse,243
train_yoruba_02687,"""@username obi enabled touts in anambra too oloriburuku omo ofo""",Abuse,64
train_yoruba_02841,"""oloriburuku ni gbogbo awon politicians wa  #endswat #endsars #endpolicebrutalityinnigeria""",Abuse,91
train_yoruba_01633,"""please come to nigeria...ori iya e ma buru ni,sho lo stupid ni 🤦‍♂️ ##url",Abuse,74
train_yoruba_02699,"""olofo niyin egbon ##url",Abuse,24
train_yoruba_02661,"""ole ole ole! ole ole ole! ole! ole!  olajide adeniji chicago university ruben abati supreme court chicago state university amoda sangodele tinubu atiku reno south east atiku tunde bakare ##url",Abuse,193
train_yoruba_00312,"""omo ale jati jati kan tun leleyi.   low budget skones. ##url",Abuse,61
train_yoruba_02020,bh pa ìgbàgbọ́ ó pa ìmàle ó pa onílé ó pa àlejò alákọríi wọn pa yorùbá ti wọ́n tún pa araa wọ́n,Abuse,96
train_yoruba_00896,"""@username you won’t regret it sis , we are 100% cool. kosi ibi ti omo ale o si fa""",Abuse,83
train_yoruba_03403,OTI LULÈ,Abuse,8
train_yoruba_01049,"""lmao... awon olofo 😂 ##url",Abuse,27
train_yoruba_00095,dídé tí àwọn ọlọ́ọ̀pá dé ibi ìwọ́de náà àwọn awọ́de dúró láìjà àwọn ọlọ́ọ̀pá ní wípé àwọn awọ́de náà ní agídí púpọ̀ wọ́n sì yin ìbọn lu méjì nínú àwọn awọ́de náà olórí àwọn àgbẹ́kọ̀yà dé ibi tí ìṣẹ̀lẹ̀ ọlọ́ọ̀pá náà ti ṣẹlẹ̀ ó ri wípé nínú,Abuse,238
train_yoruba_00510,"""@username awon eleyi ti fenu pa baba oni baba""",Normal,47
train_yoruba_00435,kí wá lọ́nà àbáyọ àfàìmọ̀ kí a máà ṣẹrú ẹgbẹ́ wọ sààárè ọmọ yoòbá ò a ti jẹ́ ègún mọ́yán tó ẹ jẹ́ kí a jáwọ́ lápọ̀n,Normal,115
dev_yoruba_00528,"""there's a brother kola in all the towns in that area. from ikenne to ilishan to odogbolo,ijebu ode,ife,sagamu,ode-remo,iperu,ipara etc. those places mad gan😂😂😂😂 ##url",Normal,167
dev_yoruba_00169,"""mussels ni eleyi nje ? ##url",Normal,29
train_yoruba_00098,"""ori won ti daru sef....rada rada ##url",Abuse,39
dev_yoruba_00303,"""awa omo oo’dua, a kin je omo ale, omoluabi ni wa. save for ffk sha… ##url",Normal,74
train_yoruba_01480,"Awon omo werey fe gbo itan, je kan mo",Abuse,37
train_yoruba_00007,"""@username mo ní ọfọ̀ lọ́pọ̀lọpọ̀. ṣé ó lọ? #yoruba #incantation #bilingual""",Normal,76
train_yoruba_02170,ko kin se gbogbo wifi lo le lo sora fun awon ti o fe se ijamba si ero ibanisoro e  dabobo whatsapp e lona meji pelu,Normal,115
dev_yoruba_00474,wọ́n gba wèrèe àṣàa aláṣà ó burú jáì torí wọn ò gba wèrèe àṣà ti wọn,Abuse,68
train_yoruba_01888,"""@username olówó ti gba ìyàwó òle oo🥲💔""",Normal,39
test_yoruba_00497,"""🎶 o fe shey ika fun mi mo de’n shadura ni bi mo shey n gbadura mi allah n gba adura mi atilo atide eni ori yo odile eni balo lo ba de igba timo pada de shey ni won de mi lade kade ko pe lori, ki bata ko pe lese ki awon ota mi kan lese kawon eleribu aimo na kan lese🎶""",Abuse,268
train_yoruba_00724,Oloriburuku...,Abuse,14
train_yoruba_01720,bí ṣágbuà òkúbọ́nnà àti àwọn ará ìlú ṣe ń ṣàtúnṣe sí odi ìlú méjì ti àríwá ìlàoòrùn kò jẹ́ ṣíṣe gbalaja ló wà àwọn òṣìṣẹ́ ìjọ ọlọ́run bíi ọ̀gbẹ́ni crowther kò leè jà àdúrà ni wọ́n gbójúlé láti borí ogun,Normal,202
test_yoruba_00608,"""@username iya e,baba e,ponri pongba iyalaya baba e ni fool,ko ni ye e,omo ale jati jati""",Abuse,89
dev_yoruba_00022,ṣebí àwọn kan náà ló pòwe pé bí ilé bá tòrò ọmọ àlè ibẹ̀ ni kòì dàgbà,Abuse,69
train_yoruba_00640,"""eranko ni yin sir. 😏 ##url",Abuse,27
train_yoruba_02716,gbedu wey dey travel no visa gbedu alaso tun tun not akisa gbedu ton le so amala di pizza gbedu ton borobo shiba gbedu to ma je ki o pariwo yeepa oja gan gan moti di aleeba ussd ni se ko lo data malo go o ma tele wan wa later,Normal,225
train_yoruba_03107,"""mo ma need bi eniyan 10 ki won sa ma hail mi, ki won ma yin mi , ki ori mi ma swell bi garri ijebu 😂""",Normal,102
test_yoruba_00227,"""@username awon brother kunle ofo""",Abuse,34
train_yoruba_01091,"""nigerian police is just a minus for nigeria...see as dem pai army officer for ikorodu now they are running...awon oloshi""",Normal,122
dev_yoruba_00414,"""@username really , omo ale leleyi ooooo bandits and yo vice president  eleribu nioooor""",Abuse,88
train_yoruba_00993,"""@username bingo is a name given to a dog. dogs behave like humans. dogs are loyal to their masters and are not treated like slaves. at least they are better than 'use and dump"" agbado street urchins. mumu tí ó ti ṣí' èrè ni ẹ. oponu.""",Abuse,235
train_yoruba_02617,gbọ́nmi si omi ò tó ìjọba britain àti ẹ̀gbá ní ọdún ìjọba britain ní èkó fa igi lé ìṣe ọ̀rẹ́jọ̀rẹ́ tí ó wà láàárín wọn pẹ̀lú àwọn ará ẹ̀gbá látàrí wípé àwọn ará ẹ̀gbá ò fi inú dídùn sí ìjọba britain tí ó fi àyè gba àwọn ẹrú tó gba òmìnira tí,Normal,241
train_yoruba_02580,"""lmaooo saheed osupa is truly rugged. he survived the biggest fuji war.  i’m here listening to all the diss tracks he released during the period.  ‘omo olomo laarin ero, oromodiye laarin asa. ori lo yo omo o ya e ba mi pa atewo fun, ruggedity lo so omo di ajanaku’""",Normal,265
train_yoruba_02426,"""i played her again. mo na bí olè. mo na bí bastard. her and that man she dey put chest on for dp. payback is sweet especially when yours is better😄 ##url",Normal,154
test_yoruba_00701,àwọn aláwọ̀ funfun tí wọ́n ma ń ti orí omi wá ṣòwò pẹ̀lú wọn ní ibi tí wọ́n ti ń ra ìbọn pẹ̀lú ọ̀tá ìbọn tí wọ́n sì ma ṣe pàṣí pàrọ̀ pẹ̀lú ẹrú ọwọ́ àwọn ọmọ ogun ìjẹ̀bú kìí tàsé bí wọ́n bá ń yin ìbọn àwọn òwu bá tutọ́ sókè fojú gbàá wípé bí,Hate,240
train_yoruba_02946,"""ugly things like that of  your governor's follow you for the rest of your life and that of your family 😄😄. omo ale jati jati, omo por bi osan bor ##url",Abuse,152
train_yoruba_00281,"""@username omo oloja oke ni di ogun,omo fabunmi orara lada. omo afaganja omo arogun yo. omo oke agbonna, omo oke ludi ogun atiri ogu #ekititwitter #ekititour #ekititotheworld""",Normal,175
dev_yoruba_00026,"""olohun maje ki a bi omo ale ##url",Normal,34
train_yoruba_00673,"""how can you put ""handsome ashiere and intelligent olofo"" papọ in a sentence 😳😳 mo foh oooo 🤣 🤣 🤣 🤣 🤣 🤣""",Abuse,104
train_yoruba_00417,"""omo ale jati jati nimi""",Abuse,24
train_yoruba_00330,"""@username your job is hard. your tribal and ethnic bias is the basis for your stupid justification.   iwo ọmọ àlè, àbíìpàbẹ́, fabẹ́jóná, ọmọ lásán ìkejì ajá, ọmọ langìdí, ìwọ jatijati yìí.   irredeemable lot. ##url",Abuse,215
train_yoruba_00942,"""i dont know who needs to hear this but sis ,your soulmate is not that lady’s husband.... fi oko loko si le ,iwo omo ale onijekuje yii.""",Abuse,136
test_yoruba_00075,"""@username iwo olódò obà, omo aténí gbolá 🥰 ##url",Normal,49
train_yoruba_03146,"""frame 1 &amp; 2 - àkànbí ọmọ olódò idẹ, h.e. asíwájú bola ahmed tinubu addressing the audience of oyo state apc stakeholders and delegates present. frame 3 - abat &amp; governor of kano state, @username discussing. the way those two discussed every now and then is second to none ##url",Normal,286
train_yoruba_00598,"Werey!  Your boys beating people in Oshodi while you are deceiving yourself that you are before God.  Abeg face front, Olorun osi leyin alabosi !",Abuse,145
train_yoruba_00332,awon were àwọn wo tún nìyẹn o ṣé wèrè gbígbẹ ni wọ́n ni àbí tútù,Abuse,65
train_yoruba_03216,"""ori buoda kayode tu tin daru laleyi o! #bbnaija""",Abuse,49
train_yoruba_01418,igi àko náà ni igi ògùrọ̀ láàńbẹ́ náà ni ìjímèrè  náà ni pẹ̀ǹlẹ̀pẹ́  a ajá b kìnnìún d ìkòrikò  ibeere yoruba,Normal,109
train_yoruba_00980,"""who's going for #kutaphotowalk organised by @username happening in ijebu ode today? meetup: nest by kuta, oke-iléwò (8:30am) let's get ready to tell ìjèbú-òde's story with the creative #kutaphotowalk community! #mytwitteranniversary  #thegoldenmoustache ##url",Normal,260
train_yoruba_00871,"""this evening, i was at muslim town hall, ikija - ijebu, ijebu east lg. to represent mr. segun adesanya (ceo rèrè foundation) at the walimatul ceremony of our dear brother alfa. musiliu adetayo, son of mrs fadekemi, one of our member at rere foundation.   barakallahu fihi👏🏼👏🏼 ##url",Normal,282
test_yoruba_00354,"""your drug lord that called himself jagaban don come back from the abroad your moral too don high. o ni má lọ ṣe mtchew fún morpol. tí òkú idà ó má tẹ owó ọmọ, ọmọ ó gbọ́dọ̀ birọ ohun tó pá iba rẹ. na folks like you we use gun iga ni ìjẹ̀bú òde. ##url",Normal,251
train_yoruba_02316,"""@username as said by omo àle jatijati""",Abuse,39
train_yoruba_02024,oloribu no bobo yiii,Abuse,20
train_yoruba_00669,"""ti yin ti rin 😏  eyin werey gbogbo 😂😂😂 ##url",Abuse,45
dev_yoruba_00394,"""awon ole jatijati ##url",Abuse,24
train_yoruba_01501,lásán ni ajánaku fojú ìṣẹ́ wo ọ̀bọ ṣèbí ọ̀bọ ò kú tọrọ jẹ where to whom can we use this proverb níbo àti tani a lè lo òwe yìí fún,Normal,129
test_yoruba_00026,"""and till date the whole of africa has not recorded half of what one country has recorded in terms of covid-19 cases in europe. still you talk this nonsense. ko dẹ ni dafun ẹ bi mo ṣe n wo ẹ yi. oloriburuku. ##url",Abuse,213
train_yoruba_01541,"""@username okan yin o ni baaale eyin omo werey 😎""",Abuse,49
train_yoruba_02871,"""eleda madun. gbogbo oshi aiye mi ni ko bami cancel.""",Normal,53
dev_yoruba_00313,ifá bara àgbọnnìrègún èṣù ẹlẹ́gbára ògún lákáayé yẹmoja,Normal,55
train_yoruba_00763,"""opakan rebirth, ole alayo ##url",Normal,32
train_yoruba_00798,a ṣí ipa ló di aṣípa oní ọ̀pá ló di ọlọ́pàá ló di ìjọba ibeere yoruba,Normal,69
train_yoruba_02255,ajé á wá wa wálé  a óò lájé lọ́wọ́ a kò ní ní i lọ́rùn  a óò rí ajé jẹ gbámú fi ṣe ohun rere  ajé ò ní hán mi nítorí ojú owó kì í pọ́n dàda ǹjẹ́ mo ti di dàda ọmọ olówó ẹyọ owó ò tún hán mi mọ́   ajé ò  iwure ojoaje yoruba,Normal,222
dev_yoruba_00717,njẹ ọ mọ njẹ o mọ pe iyi diẹdiẹ lara n fẹ ko yẹ ki ẹnikẹni ko jẹ iya aitọ ki a ko wọn loko ẹru tabi ki a fi tipatipa mu wọn ṣe iṣẹ asekara amọ o o tọ keeyan ṣe iṣẹ asekara bi ọrọ ba ri bayii,Normal,190
test_yoruba_00086,iṣẹ́ gbomi mu fún mi lẹ́nu ọjọ́ mẹ́ta yìí ìtẹ̀síwájú lọ̀pá ìṣẹ́gun,Normal,66
test_yoruba_00441,"""gbo gbo yin o ni ise she eyin werey 🤣 ##url",Abuse,44
train_yoruba_03367,"""lamba yii ti poju nibo leti man ri runsa abegi no kill us😭😭😭😂 #runtwitter""",Normal,75
train_yoruba_01078,"""tawbah 💯   won ni iwa werey po ni sin 😂😂""",Normal,42
test_yoruba_00104,"""werey ti ri alert, ori fifo lo ma fi wo olofo ##url",Abuse,52
train_yoruba_02834,"""omo ofo ni e... onkr ... very sure you don't know your father , oloriburuku omo ale ##url",Abuse,90
train_yoruba_00627,tani tabi kini oke nla ti o do ju ko o bi iṣoroidaamuapata ninu aye ati ẹbi rẹ olodumare yoo fi gbogbo wọn le ọ lọ wọ ni osù yii ni orukọ jesu iwọ yoo jẹ nitõtọ a ku ayo osu titun happy new month,Normal,195
train_yoruba_00294,oooooo eyin na ku idodimu o mo kí gbogbo èyàn wa lókè òkun àti lẹ́hìn odi gbogbo ẹkú àìgbàgbé,Normal,93
train_yoruba_00228,ìlú mi tí èèbó ti fi búrẹ́dì kó lọ́bẹ̀ jẹ alákòówábá lọ tán àwa ara wa náà ń ṣe àwaarawa araìlú bí ọṣẹ́ ti í ṣojú ó ga,Normal,118
train_yoruba_00718,"""a masquerade danafojura came along with h.r.m, alaafin of oyo, in honour of the awujale of ijebu land, oba sikiru adetona at the 2019 ojude oba festival in ijebu ode, ogun state.   ojude oba was agog when the masquerade was set ablaze and came out unhurt.  #yorubaculture ##url",Normal,278
train_yoruba_00376,sílẹ̀ ogun náà ma tán àṣegbé bá padà sí ìpààgọ́ ọ̀gbómọ̀ṣọ́ láti lọ jíṣẹ́ àṣeyọrí ọ̀rọ̀ tó lọ bá ọba ẹdẹ sọ inú àwọn olórí ogun dùn ọba ẹdẹ san àwọn ohun wọ̀nyìí tí ó sì fi hàn wípé òhun kò jagun mọ́ bí àwọn ọmọ ogun ọ̀gbómọ̀ṣọ́ ṣe kúrò,Normal,236
train_yoruba_01727,ojúmọ́ rere mọ́ wa lónìí oṣù ire ajé oníso ibòoji mẹ́rìndínlógún á wá wa wálé lọ́láa elédùà ẹ pé á á ṣẹ,Normal,103
train_yoruba_02791,"""eranko ni bobo yen. 😂 ##url",Abuse,28
train_yoruba_03084,"""chealse arsenal  @username te support wan ti lule owo ti nwogbo 😂🤣😂#egesports""",Abuse,79
train_yoruba_01667,"""😂 😂 😂 omo ale jati jati. landlord’s daughter? ##url",Abuse,52
train_yoruba_00513,"""ori e ti daru.. face ti daddy eh fi wa booking code kakiri ##url",Abuse,65
test_yoruba_00234,"""massive turn out for ademola jackson adeleke. oyetola ti lulẹ 😄😄. #osundecides2022 #osunelection #davido ##url",Abuse,111
train_yoruba_01697,"""@username eleyi wá, le ni kò sí nkan""",Normal,38
train_yoruba_00219,toò gbogbo oníṣẹ́ oníṣẹ́ ìjọba ẹ kú ọjọ́ oní o iṣẹ́ á gbè wa o iṣẹ́ wa ò si ni di ìṣẹ́ o àṣẹ,Normal,92
train_yoruba_00994,wọ́n ní kẹ́ ẹ gbórí mi wá ẹ sì sọ́ di orí ajá   a whole alaafins head,Normal,69
train_yoruba_02905,"""ori e ti daru ##url",Abuse,20
train_yoruba_02901,bílíkí súlè ẹ kú ọjọ́ ìbí o igba ọdún ọdún kan ni | bílíkí súlè,Normal,63
train_yoruba_03325,"""gbé sénlé ko soro soké werey #endsars #endpolicebrutality""",Abuse,59
train_yoruba_03058,"""you're irredeemably stupid... à dàgbà ma dànù oshi... olorikori ##url",Abuse,70
train_yoruba_02397,"""eni to ti ya weyrey... ##url",Abuse,29
test_yoruba_00661,"""olofo l’on binu ologo…  man no fit tire man always on the roll…""",Abuse,65
train_yoruba_01022,ọ̀pọ̀lọpọ̀ ìlú ìjọba ìjẹ̀bú mú ètò ààbò fún ìlú wọn láti dẹ́kun ìjínigbé bí wọn kò ti lè dá èèyàn tó jẹ́ ajínigbé mọ̀ yàtọ̀ sí èèyàn tó ń bá tiẹ̀ lọ àlejò tí ìrìn rẹ̀ kò bá dán mọ́rán tí kò sì lè ṣe àlàyé ohun tí òhun ń ṣe nínú ìlú ìjẹ̀bú,Normal,238
train_yoruba_01338,"""@username olodo niwọn""",Abuse,23
train_yoruba_01317,èyí o wù ó jẹ́ akọ ìgbádùn nbẹ ní ìjẹ̀bú òde ọmọ ìya mi,Normal,55
train_yoruba_00943,showing now on omoboriowo staring,Normal,33
train_yoruba_03369,àwọn ìgbìmọ̀ mẹ́ta tí ń darí ètò ìṣèlú ní àárín àwọn ìjẹ̀bú pín sí ọ̀nà mẹ́ta awo ògbóni èyí ni ìgbìmọ̀ tó ga jù tí ọba sì gbọ́dọ̀ jẹ́ ọ̀kan nínú wọn ìpàmpà èyí ni ìgbìmọ̀ tó tẹ̀lé ògbóni lámúrìn èyí ni ìgbìmọ̀ tó kéré jù lọ nínú wọn,Normal,233
train_yoruba_03360,a ò bá à ṣaájò gbékúdè ẹgbẹ̀rún ọdún yóò ku ọjọ́ kan bí òwe àgbà ìgbà wo ni mákùú ò ní kú,Normal,89
train_yoruba_00897,"""with olokeorundun of oke orundun, during #stayhomestaysafe #covidー19 #live_ijebu_ode @username the coming oba of orundun kingdom #covid19real_staysafe... ##url",Normal,160
